epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
202,1960549931.9242105,0.003998383211266054,14695413518.818363,0.009797440023866004
203,1856358935.9023159,0.003812278895982002,14283695200.063871,0.009519161528232926
204,3844448087.767579,0.005624490965255781,14860595028.311377,0.009818860337123305
205,2151911587.9477897,0.004106492018229083,13935300802.171658,0.00972603672851405
206,1353579734.2854736,0.0032879353172488904,13741815219.353292,0.009359424878023341
207,1978582895.8854737,0.0039183537615953305,15246034890.858284,0.010204475153676288
208,3002163673.088,0.004879897597588991,14466077362.842316,0.009902492890547135
209,2236724325.8610525,0.004164884048661119,14498008609.72455,0.009713779698068392
210,2397293211.162947,0.0043740292372868245,13359804409.868263,0.009143472366600099
211,1371277905.8661053,0.003282829257414529,13963307621.173653,0.009707030600416446
212,1507393585.8526316,0.003486687126716501,14032317863.08982,0.009507998383553798
213,2116695625.9974737,0.004133225848996325,13092175361.021955,0.009193579130945448
214,1794469398.743579,0.003761896515951345,13686773388.007984,0.009343283585534838
215,1987429803.4930527,0.003954893974489287,14309057709.732534,0.009453298851193306
216,1850639236.904421,0.003827845117763469,15605190414.818363,0.010215521646949822
217,3077302248.501895,0.004806640570100985,15190222063.137724,0.009892399487886838
218,2520834380.4766316,0.004317907294748645,14432840415.808384,0.009422529672835758
219,2243550909.817263,0.0041247825328456725,16245929959.473053,0.010412859722986787
220,1732552236.7056842,0.0037047799647246535,16150211177.261477,0.010298585268239418
221,1398786564.311579,0.00331327546466338,13815385280.127745,0.009260868081105446
222,1268974665.0273683,0.0032145831855504136,13605130493.44511,0.009240421561334661
223,2175700763.378526,0.004190558175017175,13893471270.834332,0.009398851809491536
224,1536180557.7162106,0.003505272867844293,14694564847.648703,0.009811266673033585
225,2096560734.3157895,0.004097585583595853,13730558479.329342,0.009394255727009027
226,1649172052.776421,0.003610274173417374,13794417584.287426,0.00920961740354221
227,1879764895.0433683,0.003817317041715509,12901209613.285429,0.009092223547964158
228,1641383749.0930526,0.0035938271960537687,15127813935.520958,0.010042953933263848
229,2300658233.128421,0.004235467236881193,14168556439.760479,0.009531596115978059
230,1764060227.152842,0.0037602300601766296,15004836350.978045,0.010067874078681607
231,1450396771.9477894,0.0033595275524023333,13927677342.914171,0.009305417675249828
232,2291883829.625263,0.0042110589260333465,14421090913.085829,0.009696566639189235
233,1180204895.6092632,0.003040243133706482,13671946109.189621,0.009327551476404577
234,1406229208.2256842,0.0033142946071334574,13843067742.530937,0.009520454752350044
235,1296203086.7402105,0.0032537131579102653,13485268897.98004,0.009257307761309747
236,1209186995.3616843,0.00309604522193733,13442546195.417166,0.009236073798078025
237,1890815593.3103158,0.003862548593823847,13878771736.526947,0.009329357113830462
238,1716811301.807158,0.0036294545752829626,13931178233.357285,0.00929891615882962
239,1738720405.9890525,0.003711493645059435,14860267708.03992,0.009845070936856512
240,1513677934.295579,0.003496065189179621,13252236813.285429,0.009075987879595833
241,1439820404.736,0.003424356187056554,13314048523.241516,0.00911754069333067
242,1643032657.8122106,0.0035382622544114528,13837928946.714571,0.00943932539510156
243,1126908391.208421,0.0029779328474480856,14523435059.097805,0.00983982892175337
244,1470272464.7343159,0.003474512887334353,13317642452.566866,0.009217245474517227
245,1394980021.6252632,0.003316414447011132,14905685106.459082,0.00986472217964674
246,1791446823.4778948,0.003791622097456926,13936448820.63074,0.009455528231096006
247,1743121188.0825262,0.003703079219809488,14694826989.60479,0.009658340370271377
248,1256756972.4901052,0.0031824018820924196,13583253618.459082,0.00933688840161481
249,1097797562.2602105,0.0029449793543470533,13650503512.399202,0.009293671673212104
250,1570922658.1153684,0.003544128602076518,13198274799.137724,0.009044687929163554
251,1433840760.7242105,0.0033659793950225176,12850427965.317366,0.009238049951186794
252,1558209045.7465262,0.003504727946986493,13552900880.862276,0.009308899005506924
253,1398213018.0850527,0.0033551703340520983,13470074875.912176,0.009242032227030177
254,1150378406.5347369,0.0030042976810547867,13640005991.728542,0.009340771473944187
255,1453633231.8181052,0.003454997574028216,13967006542.17964,0.009562347006208883
256,1175512702.9221053,0.003088157015999681,12748334114.746508,0.008976980339282167
257,1169051924.3722105,0.0031026877391299133,12942284358.51497,0.009054056632735891
258,1336547441.664,0.0032678551773883797,14515150218.47505,0.009688668635240691
259,1084479052.503579,0.002950102494343331,13029000602.826347,0.008893074447330005
260,1960395456.080842,0.003908870355275117,13515493331.033932,0.00927287639451479
261,1632208653.648842,0.0035509727613412235,13670790002.97006,0.009370840043052584
262,1102253513.4585264,0.0029680662313966376,14368286166.0998,0.009645943764128728
263,1045541088.2829474,0.002889549409774573,13797673695.808384,0.009360806999761544
264,1262909681.0442104,0.003150336602702737,13522838270.467066,0.00913539815865115
265,937816865.0374737,0.0026891347613969916,13465018519.2495,0.00924959525599808
266,2439695223.727158,0.00424021803038685,13070804243.928144,0.009077791260283984
267,1071881885.1301053,0.002909615432157328,12951308521.005987,0.009057080296951972
268,857579434.199579,0.002657363067626169,13231604619.497005,0.009113843584369995
269,728411918.120421,0.002419747647388201,13596994443.497005,0.009313009792712039
270,988221809.664,0.002806828757159804,14001697986.171658,0.009684761517686758
271,1110390979.2606316,0.0029796926114512116,13285196614.003992,0.00912630283264462
272,1162560259.9343157,0.0030039228904796276,13995380662.41916,0.009604698478313025
273,1156091810.8429475,0.0029882479135535265,13831138240.638723,0.009341163648117682
274,1184489008.0336843,0.003082370833444752,14477099915.497005,0.009595580001225967
275,1050126421.9621053,0.002915292499881042,14536509378.682634,0.009599019353186893
276,1250676469.9351578,0.0031968368471256997,13240515953.948103,0.009020160668029518
277,942293502.0463158,0.0027477605508542374,13443677026.618763,0.009283499494789842
278,1339098578.1894736,0.003258854334193625,13425481509.301397,0.00915402588722651
279,1272779405.2446315,0.0032522316886308164,13036848502.035929,0.008894583736425507
280,1085897476.096,0.0029509659063463147,13243747084.77445,0.009120006235074736
281,796045149.8576843,0.002506160907055202,14523424768.0,0.009965007585620213
282,980969724.8202106,0.0027188441001467015,13509443994.826347,0.009252864188940344
283,1124956692.5338948,0.0029598189690395404,13328888891.273453,0.009315573547161863
284,1019686270.7873684,0.0028712537432775687,13876925756.806387,0.009449846596418027
285,735412077.824,0.002420063230846273,13271166276.982037,0.009076554040069471
286,894211218.0008421,0.002668566948489139,14254940021.013971,0.009574900143324377
287,873261856.6871579,0.0026116504209410204,13641880876.45509,0.009236140894199798
288,901251425.6572632,0.00271057795772427,12988507620.407187,0.009042991596662595
289,1149653985.360842,0.0030705647816587434,13243250181.109781,0.008963309646678899
290,1172533839.952842,0.0030387852032129703,14348513508.918163,0.009484180065239975
291,774410074.839579,0.002475317933008467,13443858178.55489,0.009127299983552592
292,806899762.4589474,0.0025355402622371914,12788221694.467066,0.008916952857327557
293,817734240.7949474,0.002554322937601491,15074694787.832335,0.010373847207757171
294,1144594525.911579,0.003015224936565286,14048204996.215569,0.009568783517800524
295,859674446.7402105,0.0026330024429449908,14004259085.796408,0.009428486439906908
296,855477533.3726315,0.002624658251377313,12761158666.21956,0.008965781611016767
297,1132258055.2757895,0.002977741083718444,13305035998.786427,0.009194045528367965
298,1497696126.5987368,0.0034156364822073987,14971919668.63074,0.00994976394309731
299,1126253700.392421,0.002980338401406219,13380752475.976048,0.008946573385920472
300,790998530.856421,0.0025333350809585106,13584989631.616766,0.00897845564904565
301,742532544.3503158,0.0023939650302850887,13632152856.015968,0.009445156260744898
302,712421072.8825263,0.00238065933700847,14043581601.469063,0.009614558778926283
303,690837449.6471579,0.0023353693278408364,13271603755.94411,0.009076020797480365
304,1030787145.7549474,0.0028772023992710994,13377639442.39521,0.009151667166880505
305,861989408.6332631,0.002609733453804725,13656137470.467066,0.009246067824344078
306,968535399.9898947,0.0028017410208520136,13116291905.916168,0.009000089493563432
307,818445640.5962105,0.002561631856976371,13700203575.185629,0.009350776393524187
308,683424857.2496842,0.002341966754805885,13831975271.728542,0.009660949001085021
309,755508908.247579,0.002461651660501957,13663048865.469063,0.009478560342135544
310,816079743.0837895,0.002542783217014451,13223266242.682634,0.009125023260489553
311,703713348.0825263,0.002382335721956272,13121872062.083832,0.008983158584527983
312,1020162798.2147368,0.002758089499057908,13651382286.307384,0.009367739681355253
313,810700229.1738948,0.002579798575000543,13310326546.906187,0.009076678407882264
314,705495283.6042105,0.0023883436156534833,13596896773.109781,0.009224198423995229
315,710848583.127579,0.002387811497245964,13489870819.38523,0.009324334777460365
316,775357499.0955789,0.0025080522825255205,13101184463.968063,0.009099752140303929
317,660020214.6762105,0.0023196291066706182,13643978523.081837,0.009115317492502297
318,792037912.2526315,0.0025111576113849877,13528650872.590818,0.009155091188268034
319,1344713504.7141054,0.0031858962266460844,13358736198.003992,0.009119315080329806
320,930066826.0378947,0.002706577891630954,13610817760.83034,0.009228805572671923
321,638982040.1717895,0.0022673211157517997,13604795622.962076,0.009162910457351013
322,502681977.2766316,0.002028388423355002,13084297171.033932,0.008919284530281426
323,659649834.6846316,0.002338776097289826,12892133739.816368,0.009049414885704389
324,641222775.4846315,0.0022719557574509006,14350160967.536926,0.009526124238938153
325,581131035.8366315,0.0021687638038083126,13492066500.215569,0.00920287382690433
326,954656490.4421053,0.002721660453826189,13568226788.407187,0.00923129116480579
327,741581317.9014736,0.0024412853845248096,13305631427.193613,0.00904834418819693
328,803201160.2189474,0.002540431060191048,13679252044.646708,0.009170014214164721
329,657282279.0467368,0.002251822082717952,13835313528.07984,0.009363067762074833
330,707099136.6467369,0.0023823600558466034,13878944618.79441,0.009517205812170833
331,802954423.6597894,0.0025376342067396957,12960368819.864271,0.009018620254914322
332,744665285.0661052,0.0024768706647385107,13416018467.768463,0.009255906882995142
333,699689801.216,0.0023858588447696286,13529777010.97006,0.009249731037624463
334,1017661240.2122105,0.0028823233070342166,14072600449.277445,0.009392786064666665
335,586239147.5469474,0.0021140739282495095,13705201819.337326,0.009444473519504903
336,624129994.5094737,0.0022081047430830567,13219140041.836327,0.009065077140064772
337,886286940.9549474,0.0026122842112948235,13051818110.722555,0.0089264842188971
338,626792670.8547368,0.0022271692133263537,13483508333.349302,0.009112356024275639
339,543551567.8450526,0.00210879693920479,12996514944.766466,0.009064384161712166
340,529395063.08042103,0.002070726840021579,12605533558.035929,0.008927829710472963
341,604542154.6711578,0.0021912971593341544,13294272937.133732,0.009096583706547996
342,558171298.9507369,0.0021026738434539814,13148919857.053892,0.009040647952216947
343,757209607.8686316,0.0024373248014599087,13325520397.285429,0.009205202454935292
344,688695211.1157895,0.002269261333993391,13359818666.15569,0.009153801460793157
345,738421189.5781052,0.0024254269246011973,13362878934.0998,0.009087519835450216
346,1071514598.1709473,0.002845934203433755,13723493974.866268,0.009194726012870223
347,480102761.76842105,0.001961913451454357,13183361886.530937,0.009012932461610217
348,425799853.78357893,0.0018672590433668934,13403472436.11976,0.009250660649985967
349,503919797.5174737,0.002029226554312596,13394839159.568863,0.009146608146439174
350,802028765.5747368,0.0025576263244606948,13181864594.13972,0.009033596830929587
351,393864411.904,0.0017782720766079268,12866518774.291418,0.008973212091032854
352,465451866.0446316,0.0019392280927614163,13405756193.213573,0.009187576548752194
353,655779685.591579,0.002269283301736179,14270475045.301397,0.009786051599505895
354,709427107.7322105,0.002410446684170318,13565231929.740519,0.009044644104952584
355,655912631.8618947,0.0022923510712816527,13180827737.932137,0.009085874998953171
356,557798660.4597895,0.0021135568047726625,13008740605.44511,0.009039038621231229
357,517324138.59705263,0.002066616496659423,13049116271.393213,0.008951330501697734
358,605042487.9427369,0.0021839982170219485,13033404951.50499,0.009059695861564425
359,590055966.3427368,0.0021540236126043294,13000325966.17964,0.009035141484257941
360,825563983.2791579,0.002612337245752937,13788614173.636726,0.009577140180457256
361,616732464.1953684,0.0021803696633953796,13334947502.754492,0.00897478321920374
362,506425642.36126316,0.0020105914584312,13329592418.107784,0.009229290276810437
363,435575434.5903158,0.0018880822081608992,12812856362.922155,0.008936436274302696
364,795006485.3827368,0.002531937422426908,13025114929.56487,0.008959997690723328
365,500513122.8968421,0.002007453691900561,13163980665.101797,0.00905193039913199
366,564346128.5187368,0.002127112764227939,12958155671.760479,0.008967044099629996
367,587086365.1031579,0.002143202716631717,12827725881.229542,0.00894345807287091
368,525639511.8753684,0.0020431662494022596,13693364767.68064,0.009298534764575506
369,590836968.3671579,0.002130336720741501,12841866753.021955,0.008929260703409742
370,354932385.07789475,0.001682962498431535,12989517697.277445,0.009015277663836935
371,497236868.64842105,0.0020221851941100077,12784204577.213573,0.008938851810902535
372,722186559.8383158,0.002374681595614866,13505287145.516966,0.009150764856584177
373,521752651.96463156,0.0020416670328888453,13030571643.656687,0.009045556148592227
374,485442944.9970526,0.001987035778694247,13182487668.502995,0.009052085485718326
375,667011506.647579,0.0022646574200572154,13939808852.822355,0.00933295445044538
376,535273769.9031579,0.0020714476148744948,13239981327.840319,0.009031822124194957
377,733273294.08,0.0024119903229569135,13390106370.55489,0.009196577777717999
378,504608895.17810524,0.002011608506209756,13143030520.33533,0.009015691451758087
379,343835503.5755789,0.0016523892155015155,13446381890.938124,0.009100795247612481
380,525637335.78105265,0.0020943735304631687,13220595716.087824,0.009136779600021962
381,538560390.7368422,0.002058126593890943,13249383323.848303,0.009157843802295283
382,763801893.1469474,0.002499175341897889,13046243544.65469,0.008900424168108705
383,416388990.2349474,0.001853666665326608,13410238672.479042,0.009067828789308757
384,394507899.54694736,0.0018187661982680622,12819170256.99002,0.00897622782320617
385,319553108.7225263,0.0016141876371479349,13108639204.407187,0.008995714998932298
386,424798714.2063158,0.0018886841413025793,13391929462.546906,0.009125211895136777
387,604172717.4602106,0.0021648784581767885,13371853797.429142,0.009094790919886497
388,680201367.1208421,0.002297214163173186,13753709030.451097,0.009482706049289889
389,714243953.6774737,0.0023852031277982813,13170984771.96008,0.009257281451911745
390,459649217.6168421,0.0018680961498696554,13187590377.005987,0.009134106163284974
391,411973126.62905264,0.0017930143838258165,13131990332.806387,0.009069589922156281
392,468131406.28210527,0.0019374650358957679,13100038928.862276,0.009073434432897858
393,391744083.84673685,0.0017693981779739261,13117558252.582834,0.009124787310565898
394,359827867.33810526,0.00167419244897993,13674822298.315369,0.009388825434172701
395,621787550.3696842,0.0022632295469704427,13770762125.540918,0.009271070403892717
396,570810825.8896842,0.0020931888090838725,13192881145.868263,0.00889999804806388
397,511535418.74526316,0.0020463584044850187,12744122453.84431,0.008852083747184086
398,404743218.87663156,0.0017942878203956705,13154609147.912176,0.009036149513608442
399,517933407.8248421,0.0019394605304849776,12846032201.06986,0.008934329477642586
400,493682452.18357897,0.0019983577637099907,12915799131.976048,0.008961426127635076
